year,month,quarter,months_since_start,보조금 지급유무,1인당 보조금,목표대수,배터리 가격_lag3,유가_MA3_lag3,경제 상황_MA3_lag3,전기차 검색량_lag3,전기차 주행거리_lag3,충전소 수_lag3,충전소 수 증가량_lag3,Ioniq 5_lag3
-82.61944223786367,225.84159708244772,7.1917819740688005,-2114.125944836115,128.8871457770206,-99.37043265333787,-49.11270571729987,-71.83202232703485,62.05630109845806,-11.928302294997545,-34.35478485358323,-278.2658788116433,-2243.09294168738,-362.99386764118674,-86.86421201127187
-88.00881950505608,183.03076666353337,8.108987301037184,-2101.5646485930893,129.44129359311614,-98.95977156400903,-49.90651800941577,-72.0541726171211,68.6606393408438,22.444895013792873,-39.83723932843114,-275.4789993455042,-2251.1457390865544,-369.8426609854464,-86.83291159173258
-86.85485335967972,204.42264267333928,8.825381036362932,-2106.0849093268944,129.98207262954278,-96.30436208968257,-49.703210380596055,-73.30667597989377,70.27710389258966,22.755177156337552,-32.27743992036781,-273.79435696249624,-2252.1680876013834,-373.08669463987314,-86.76554731319743
-86.57566415884976,160.31844394961865,-32.3463648770268,-2065.393730995183,128.7486459719297,-101.37807188991563,-48.567055774285066,-66.94330286787908,55.34480844742822,14.267423080599167,-40.308015780033664,-269.8590985771513,-2222.087044077485,-369.6277228969732,-87.03493722986535
-82.95136068071123,141.03331017382078,-32.454943114922806,-2050.7294542467966,127.61528386259343,-104.49980803335146,-48.30258717315502,-66.22813539926625,59.13906722472913,-12.349757624726365,-31.89190420214496,-269.76990370063834,-2185.0269900009243,-362.1741429836501,-87.26787259843822
-83.28502855176144,171.40488803745575,-30.34008209417596,-2058.361093916636,127.7202837367511,-105.29675881130214,-48.26950502231544,-68.18903946255655,69.11089119205099,-12.194167119402566,-36.99805331528543,-271.44183218869944,-2189.5239451054927,-360.8182729920596,-87.21347097939417
-82.90414506233807,171.8510682552125,-30.70990342569931,-2053.2018791135747,127.92436375829134,-105.57839684010443,-48.203862992511105,-67.0891624689877,69.34798419062467,-12.456838480232745,-30.565024512926822,-268.84734991754254,-2190.2730703822326,-357.74923280507886,-87.27664155764278
-83.14384643133455,218.85057669939016,-28.183026633596935,-2053.2541842228284,128.51133376960593,-106.41883559320729,-47.94191011993632,-68.50919643068549,73.66293102714397,-10.297623316999259,-27.358087326177422,-268.93726111634,-2190.672530215194,-356.5160619994244,-87.18745981312061
-70.20188512450106,-184.8836177778419,-29.990421043702582,-1897.479448316815,120.85228033854388,-64.31411031918634,-43.38585155332285,-59.29593221084968,66.77657082004275,-12.890607617371314,-26.853911667834396,-257.68566085277354,-2007.8449668528278,-324.2040683402268,-88.60517620403607
-58.33437091515548,-939.1264601994127,67.19165958698953,-1242.9157500519211,-925.1266640951834,-70.46316458940493,-24.198921246440797,-38.694011327317455,114.99090526666335,0.3964448480130064,-21.407806387958534,-187.66571300537404,-1370.1858752873486,-212.19827613818447,-83.73982807243685
-68.77648274391714,-686.6774271701443,83.34966559768961,-1805.549153803301,159.65574392895476,-85.54445999540901,-37.82022460230719,-48.52003523929847,93.24097828525862,-19.030408904566436,-19.560158199019973,-238.88411292465278,-1953.202873827736,-321.16005639080316,-83.25704748670044
-89.09129113278075,309.90316970246107,123.0933938267043,-2200.561413862862,136.17701687690626,-102.63809018160768,-51.13667959274721,-74.76981597618436,65.45754597731043,9.477758152019597,-43.22089566942445,-289.18421563219664,-2349.5252393203987,-375.4009446909838,-85.996401555324
-84.45658916715135,218.98335235493198,7.635751742017783,-2129.8101050287646,130.2483095820976,-105.68310363534044,-49.46390157366042,-64.02728426509924,73.1728436707288,51.552607200492595,-46.63396140656037,-279.4927622507285,-2262.9747486467354,-361.4524405905125,-86.61953931879093
