year,month,quarter,months_since_start,보조금 지급유무,1인당 보조금,목표대수,배터리 가격_lag3,유가_MA3_lag3,경제 상황_MA3_lag3,전기차 검색량_lag3,전기차 주행거리_lag3,충전소 수_lag3,충전소 수 증가량_lag3,Ioniq 5_lag3
-5.8455186,237.96814,4.9016814,-3109.8208,118.55403,-170.7377,-4.075493,29.725183,-71.701385,27.112118,379.93417,-379.3725,-1043.5428,-18.067963,-124.21507
-4.2168694,255.92953,4.9016814,-2686.2717,124.49017,-170.7377,-4.075493,29.725183,-246.54207,27.112118,384.07892,-165.02608,-903.12775,-18.067963,-124.124695
-4.2168694,316.8371,4.9016814,-1886.8708,135.35042,-170.7377,-4.075493,24.232533,-246.54207,27.112118,384.07892,-165.02608,-623.0739,-18.067963,-124.124695
-4.2168694,272.87637,-8.5770235,-1904.1466,135.35042,-170.7377,-4.075493,29.725183,-245.56056,27.112118,283.73535,-165.02608,-626.9887,-18.067963,-124.381226
-4.2168694,245.53728,-8.5770235,-1904.1466,135.35042,-170.7377,-4.075493,29.725183,-245.56056,27.112118,283.73535,-165.02608,-626.9887,-18.067963,-124.381226
-4.2168694,296.88864,-8.5770235,-1656.4415,135.35042,-170.7377,-4.075493,29.725183,-206.39185,45.064972,377.49152,-165.02608,-467.567,-18.067963,-124.22621
-4.2168694,297.9998,-12.854048,-1647.9219,135.35042,-170.7377,-4.075493,29.725183,-181.71455,45.064972,322.50586,-149.95586,-465.87003,-18.067963,-124.33655
-32.90699,629.27795,-12.854048,-1676.5475,144.35033,-176.98822,-4.075493,27.158096,-160.05533,-46.300983,375.58588,-142.59355,-479.4739,-18.067963,-124.17212
53.65486,-722.31226,-12.854048,-1588.4927,144.35033,-62.875168,-5.2779465,29.193842,-271.40872,-68.302124,380.83984,-153.94684,-447.7652,-18.067963,-125.19785
17.24411,-1681.653,17.624,-1116.9646,-1073.4447,-133.63565,-4.075493,12.726435,-126.63388,-114.430954,318.37604,-110.76258,-387.61224,-26.547112,-121.18929
10.728988,-1437.9037,23.025415,-1704.4915,145.05823,-170.0413,-4.075493,12.726435,-147.83069,-112.56039,265.49573,-170.14359,-536.0004,-25.74935,-122.747604
-15.215547,992.6089,51.303524,-1340.1829,148.09222,-180.46603,-4.075493,27.158096,107.822784,-63.359,304.34653,-357.6983,-500.1062,-18.067963,-123.92361
13.755303,353.26535,1.8167388,-1357.3972,145.03943,-188.89336,-4.075493,27.158096,130.5048,125.16289,423.35074,-358.13513,-504.82303,-18.067963,-124.12767
13.755303,349.23218,1.8167388,-1359.4572,145.03943,-168.5919,-4.075493,27.158096,130.72379,-67.422195,406.21613,-358.13513,-504.82303,-18.067963,-124.12767
13.755303,356.0013,1.8167388,-1369.6613,145.03943,-168.5919,-4.075493,21.665445,130.72379,-86.191986,406.21613,-350.7728,-515.92535,-18.067963,-124.22859
14.295222,302.14374,-11.661966,-1367.9146,136.03952,-169.34016,-4.075493,29.725183,110.69881,17.947662,397.3762,-361.89365,-497.56903,-18.067963,-124.1693
6.67768,261.81415,-13.804197,-1546.7701,136.03952,-169.34016,-4.075493,27.158096,-82.74253,-70.56792,295.26688,-390.6389,-520.44305,-18.067963,-124.63534
6.67768,281.71707,-13.804197,-1543.1727,136.03952,-169.34016,-4.075493,27.158096,-92.62418,-70.91208,386.11563,-377.45218,-520.44305,-18.067963,-124.62929
13.651597,294.54413,-24.269888,-1526.796,145.03943,-168.5919,-4.075493,27.158096,103.756905,-112.48576,395.47055,-377.45218,-514.47473,-18.067963,-124.37165
-15.363894,607.1681,-24.269888,-1517.3346,145.03943,-175.59068,-4.075493,27.158096,156.30934,-49.382507,406.17734,-368.2493,-512.0537,-18.067963,-124.00823
73.66615,-724.5576,-24.269888,-1412.4996,145.03943,-61.47762,-5.2779465,29.193842,81.50462,-97.86043,400.7245,-381.44315,-401.72162,-18.067963,-125.067444
10.936498,-1671.0104,27.826826,-946.85474,-1102.8762,-131.09056,-4.075493,12.726435,241.8764,-135.50194,265.38507,-375.85712,-327.2797,-26.547112,-121.07649
18.633453,-1294.7299,51.303524,-1449.8788,139.09232,-167.42387,-4.075493,15.293522,217.5317,77.58808,354.19595,-384.80087,-399.07922,-25.74935,-122.416405
61.070816,1153.4298,51.303524,-1469.4558,139.09232,-150.49995,-4.075493,29.725183,106.68529,12.99081,490.48337,-367.68753,-480.01315,-18.067963,-123.33246
6.437667,330.11664,1.8167388,-1574.4807,136.03952,-166.73146,-4.075493,14.744037,116.67283,-14.351512,266.3693,-381.436,-489.34857,-18.067963,-124.428276
6.279384,320.84915,1.8167388,-1591.1066,136.03952,-166.73146,-4.075493,14.744037,120.51798,-74.435005,253.61147,-381.436,-605.15375,-18.067963,-124.50582
20.803852,389.46606,1.8167388,-1331.1434,145.61237,-195.33711,-4.075493,33.89313,172.45963,171.26112,465.1642,-320.5281,-492.83536,-18.067963,-123.75448
-0.61968786,333.93356,-10.466848,-1379.2017,145.61237,-195.29434,-4.075493,25.654154,-140.97281,-84.25779,444.9374,-334.78165,-509.47183,-18.067963,-123.88766
0.21063037,283.52048,-11.661966,-1411.1188,145.61237,-169.91626,-4.075493,25.654154,27.355606,97.2657,379.60947,-333.35034,-509.47183,-18.067963,-123.86588
0.21063037,329.9004,-11.661966,-1345.6194,145.61237,-169.91626,-4.075493,25.654154,171.41144,164.01898,369.5842,-333.35034,-509.47183,-18.067963,-123.82641
-0.61968786,307.83524,-27.855242,-1564.7036,145.61237,-154.49428,-4.075493,25.654154,-148.28348,-68.206894,-441.04633,-392.37405,-558.60345,-18.609995,-125.27963
-29.738888,484.9274,-27.855242,-1585.5833,145.61237,-186.87114,-4.075493,25.654154,-185.11565,-88.53635,-431.0595,-392.37405,-559.3123,-18.067963,-125.01521
-136.15305,-979.4248,-27.855242,-1397.538,145.61237,-83.818146,-5.2779465,24.127346,-232.06412,-100.41234,333.07498,-373.40347,-432.8897,-18.067963,-124.88401
10.165338,-1647.9967,29.021944,-955.49615,-1105.5118,-137.23325,-4.075493,11.222495,61.695927,-105.89057,-172.64905,-377.50375,-351.61496,-26.547112,-121.25142
9.559534,-1335.3511,52.498642,-1487.74,148.66516,-180.05585,-4.075493,11.222495,27.934723,-91.068306,-338.46756,-412.31723,-459.21768,-25.74935,-123.33515
76.23418,1257.5669,51.303524,-1084.2587,157.3969,-179.06285,-4.075493,25.654154,133.26201,353.34146,416.38806,-345.29578,-282.77203,-18.067963,-127.00888
6.4329505,339.62225,1.8167388,-1260.9781,154.3441,-225.03577,-4.075493,25.654154,91.07927,168.06494,-189.9956,-368.93872,-315.2484,31.694279,-132.0569
5.7667713,346.7589,1.8167388,1181.3387,270.445,-225.38614,-4.075493,25.654154,157.20403,185.97682,37.6328,-355.8998,-61.77264,31.694279,-185.10347
7.06617,499.41354,1.8167388,3823.9604,408.80188,-225.38614,-4.075493,16.73391,246.18083,712.81305,-5.976064,-358.1132,1058.3165,31.694279,-245.24797
0.4533495,539.77057,-10.269447,6548.4917,477.89703,-129.37335,-1.981204,9.143964,787.58704,164.17978,62.943592,534.0071,1543.6338,137.30327,16592.664
0.11480632,429.9409,-13.804197,2994.5798,390.37918,-175.77625,-4.075493,8.494935,-246.69171,-86.37993,-398.19156,177.11249,975.61224,32.23631,-245.93105
0.09225165,442.50183,-13.804197,2976.3123,356.0229,-209.13797,-4.075493,-2.4151845,-250.65222,-7.100828,-77.2825,165.62315,983.05457,31.694279,-245.65129
0.75843084,424.8831,-18.08122,2966.383,356.0229,-186.64407,-4.075493,-2.4151845,-263.76584,-109.263626,-71.909546,186.31538,935.3029,31.694279,-245.86072
-28.36077,783.066,-18.08122,2967.0884,356.0229,-198.52881,-4.075493,8.494935,-254.86176,-28.40441,-261.1426,177.11249,961.71906,31.694279,-245.67719
-140.80238,-1365.7537,-18.08122,2705.127,390.37918,-105.25265,-5.2779465,6.968125,-376.12744,-82.6563,-220.89279,152.42926,743.99023,31.694279,-247.59099
6.811906,-2346.4634,25.684595,1553.0945,-2880.2405,395.41513,-4.075493,5.143064,-253.13951,-182.18182,-121.509384,91.34007,407.402,65.83539,-222.44102
77.01116,-2036.8005,25.684595,2028.4485,-2582.489,425.08322,-1.8007188,5.143064,437.1797,266.1975,263.1751,91.34007,644.70685,65.83539,-218.20265
67.27982,1443.4551,49.161293,3394.8408,395.9596,531.023,-1.8007188,8.494935,741.4041,-72.75331,-60.878345,158.3128,1132.3612,57.12119,-236.0731
11.931941,568.16986,-0.32549196,3342.5293,420.80325,513.58545,-1.8007188,9.998875,644.1152,-132.89783,36.550537,157.63144,1109.054,57.12119,-236.2765
11.931941,569.8715,-0.32549196,3355.7158,420.80325,513.58545,-1.8007188,9.998875,519.9101,-99.02427,36.550537,170.43358,1116.443,57.12119,-236.61096
11.931941,572.0841,-3.2036145,3352.1433,420.80325,513.58545,-1.8007188,4.5062246,-420.3116,-99.27514,-18.543524,170.43358,1121.2614,57.12119,-237.58679
11.931941,565.0497,-10.206544,3363.2598,420.80325,513.58545,-1.8007188,9.998875,40.8487,-99.27514,49.53383,170.43358,1121.2614,57.12119,-237.73445
11.931941,426.60123,-10.206544,3300.0505,420.80325,513.58545,-1.8007188,9.998875,1212.0737,-167.16103,-50.930244,216.6393,1095.5475,57.12119,-232.37955
11.931941,637.4193,17.307604,3626.4216,422.2925,625.5221,-1.8007188,9.998875,3942.068,182.59691,58.47364,220.96996,1135.2428,57.12119,-227.54048
11.931941,512.37897,-42.017654,3625.0938,422.2925,625.5221,-1.8007188,9.998875,3555.8218,38.360725,59.351677,218.63824,1136.2323,57.12119,-227.82144
56.98994,1082.3386,-14.483566,3663.452,439.06613,585.1543,-1.8007188,9.998875,1920.2499,26.269686,-60.89579,202.3858,1132.836,57.12119,-230.98907
-37.710743,-1593.9594,-14.483566,3241.8237,426.2462,93.376686,-3.0031724,12.03462,-237.68523,-95.24735,-95.40914,152.1891,917.315,57.12119,-241.04506
-36.70181,-2747.8123,22.806473,2008.7799,-2887.199,-181.0222,-1.4863518,6.6470056,-753.41113,-116.22484,-123.39512,88.6775,568.5734,40.408478,-220.7721
0.21537042,-2378.79,46.28317,2959.2725,413.8691,-223.84477,-1.4863518,6.6470056,-705.63745,-68.65223,-134.20297,174.61778,833.61084,41.206238,-231.55087
62.565044,1438.5061,49.161293,3578.03,413.8691,-159.04887,-1.4863518,9.998875,977.1999,153.22966,28.319635,176.80849,1179.4155,31.694279,-239.12108
7.931881,556.59705,-0.32549196,3546.233,410.8163,-177.51826,-1.4863518,8.494935,574.99786,119.06979,-286.59048,176.12712,1161.7277,31.694279,-239.50897
7.931881,551.402,-0.32549196,3182.2576,410.8163,-177.51826,-1.4863518,8.494935,582.9318,-119.82974,-324.906,170.39833,1035.5237,31.694279,-239.70988
7.860769,583.7631,-0.32549196,3234.768,410.8163,-197.77428,-1.4863518,16.73391,437.17987,-62.457474,-81.19265,149.7061,1055.8123,31.694279,-239.93596
