year,month,region,count
2020,5,전남,"2,934"
2020,5,경북,"3,418"
2020,5,경남,"4,056"
2020,5,제주,"11,729"
2020,4,서울,"12,113"
2020,4,부산,"3,687"
2020,4,대구,"8,679"
2020,4,인천,"2,797"
2020,4,광주,"2,501"
2020,4,대전,"2,656"
2020,4,울산,"2,749"
2020,4,세종,775
2020,4,경기,"11,647"
2020,4,강원,"2,476"
2020,4,충북,"2,464"
2020,4,충남,"3,198"
2020,4,전북,"1,882"
2020,4,전남,"2,883"
2020,4,경북,"3,338"
2020,4,경남,"3,969"
2020,4,제주,"11,577"
2020,3,서울,"11,499"
2020,3,부산,"3,504"
2020,3,대구,"8,615"
2020,3,인천,"2,723"
2020,3,광주,"2,447"
2020,3,대전,"2,593"
2020,3,울산,"2,659"
2020,3,세종,764
2020,3,경기,"11,113"
2020,3,강원,"2,313"
2020,3,충북,"2,198"
2020,3,충남,"2,946"
2020,3,전북,"1,682"
2020,3,전남,"2,726"
2020,3,경북,"3,192"
2020,3,경남,"3,819"
2020,3,제주,"11,451"
2020,2,서울,"10,946"
2020,2,부산,"3,241"
2020,2,대구,"8,413"
2020,2,인천,"2,341"
2020,2,광주,"2,339"
2020,2,대전,"2,386"
2020,2,울산,"2,516"
2020,2,세종,686
2020,2,경기,"9,630"
2020,2,강원,"2,046"
2020,2,충북,"2,084"
2020,2,충남,"2,637"
2020,2,전북,"1,431"
2020,2,전남,"2,255"
2020,2,경북,"2,990"
2020,2,경남,"3,370"
2020,2,제주,"11,284"
2020,1,서울,"9,989"
2020,1,부산,"3,081"
2020,1,대구,"8,432"
2020,1,인천,"2,202"
2020,1,광주,"2,331"
2020,1,대전,"2,385"
2020,1,울산,"2,456"
2020,1,세종,669
2020,1,경기,"9,159"
2020,1,강원,"2,036"
2020,1,충북,"2,066"
2020,1,충남,"2,562"
2020,1,전북,"1,416"
2020,1,전남,"2,237"
2020,1,경북,"2,952"
2020,1,경남,"3,135"
2020,1,제주,"11,151"
2019,12,서울,"9,796"
2019,12,부산,"3,076"
2019,12,대구,"8,467"
2019,12,인천,"2,169"
2019,12,광주,"2,329"
2019,12,대전,"2,349"
2019,12,울산,"2,421"
2019,12,세종,665
2019,12,경기,"9,131"
2019,12,강원,"2,031"
2019,12,충북,"2,052"
2019,12,충남,"2,558"
2019,12,전북,"1,401"
2019,12,전남,"2,234"
2019,12,경북,"2,930"
2019,12,경남,"3,107"
2019,12,제주,"11,064"
2019,11,서울,"8,948"
2019,11,부산,"2,758"
2019,11,대구,"8,238"
2019,11,인천,"2,049"
2019,11,광주,"2,249"
2019,11,대전,"2,254"
2019,11,울산,"2,328"
2019,11,세종,644
2019,11,경기,"8,847"
2019,11,강원,"1,977"
2019,11,충북,"2,013"
2019,11,충남,"2,510"
2019,11,전북,"1,390"
2019,11,전남,"2,212"
2019,11,경북,"2,842"
2019,11,경남,"3,088"
2019,11,제주,"10,878"
2019,10,서울,"7,965"
2019,10,부산,"2,374"
2019,10,대구,"7,341"
2019,10,인천,"1,912"
2019,10,광주,"2,101"
2019,10,대전,"2,171"
2019,10,울산,"2,080"
2019,10,세종,634
2019,10,경기,"8,394"
2019,10,강원,"1,870"
2019,10,충북,"1,902"
2019,10,충남,"2,362"
2019,10,전북,"1,370"
2019,10,전남,"2,189"
2019,10,경북,"2,718"
2019,10,경남,"3,043"
2019,10,제주,"10,749"
2019,9,서울,"7,512"
2019,9,부산,"2,293"
2019,9,대구,"6,992"
2019,9,인천,"1,789"
2019,9,광주,"2,032"
2019,9,대전,"2,077"
2019,9,울산,"2,011"
2019,9,세종,624
2019,9,경기,"7,944"
2019,9,강원,"1,808"
2019,9,충북,"1,761"
2019,9,충남,"2,240"
2019,9,전북,"1,319"
2019,9,전남,"2,174"
2019,9,경북,"2,582"
2019,9,경남,"2,911"
2019,9,제주,"10,529"
2019,8,서울,"7,075"
2019,8,부산,"2,094"
2019,8,대구,"6,678"
2019,8,인천,"1,673"
2019,8,광주,"1,962"
2019,8,대전,"2,009"
2019,8,울산,"1,918"
2019,8,세종,598
2019,8,경기,"7,564"
2019,8,강원,"1,710"
2019,8,충북,"1,722"
2019,8,충남,"2,149"
2019,8,전북,"1,273"
2019,8,전남,"2,040"
2019,8,경북,"2,484"
2019,8,경남,"2,829"
2019,8,제주,"10,311"
2019,7,서울,"6,842"
2019,7,부산,"2,009"
2019,7,대구,"6,407"
2019,7,인천,"1,598"
2019,7,광주,"1,900"
2019,7,대전,"1,906"
2019,7,울산,"1,829"
2019,7,세종,585
2019,7,경기,"7,194"
2019,7,강원,"1,607"
2019,7,충북,"1,679"
2019,7,충남,"2,038"
2019,7,전북,"1,215"
2019,7,전남,"2,001"
2019,7,경북,"2,351"
2019,7,경남,"2,706"
2019,7,제주,"10,124"
2019,6,서울,"6,259"
2019,6,부산,"1,809"
2019,6,대구,"6,061"
2019,6,인천,"1,424"
2019,6,광주,"1,781"
2019,6,대전,"1,661"
2019,6,울산,"1,622"
2019,6,세종,574
2019,6,경기,"6,574"
2019,6,강원,"1,414"
2019,6,충북,"1,568"
2019,6,충남,"1,922"
2019,6,전북,"1,164"
2019,6,전남,"1,907"
2019,6,경북,"2,116"
2019,6,경남,"2,528"
2019,6,제주,"9,901"
2019,5,서울,"5,818"
2019,5,부산,"1,593"
2019,5,대구,"5,741"
2019,5,인천,"1,283"
2019,5,광주,"1,621"
2019,5,대전,"1,487"
2019,5,울산,"1,396"
2019,5,세종,519
2019,5,경기,"5,928"
2019,5,강원,"1,304"
2019,5,충북,"1,457"
2019,5,충남,"1,832"
2019,5,전북,"1,076"
2019,5,전남,"1,751"
2019,5,경북,"1,938"
2019,5,경남,"2,416"
2019,5,제주,"9,367"
2019,4,서울,"5,383"
2019,4,부산,"1,338"
2019,4,대구,"5,250"
2019,4,인천,"1,161"
2019,4,광주,"1,465"
2019,4,대전,"1,311"
2019,4,울산,"1,169"
2019,4,세종,443
2019,4,경기,"5,237"
2019,4,강원,"1,194"
2019,4,충북,"1,281"
2019,4,충남,"1,615"
2019,4,전북,"1,004"
2019,4,전남,"1,627"
2019,4,경북,"1,742"
2019,4,경남,"2,156"
2019,4,제주,"8,800"
2019,3,서울,"5,141"
2019,3,부산,"1,226"
2019,3,대구,"4,915"
2019,3,인천,989
2019,3,광주,"1,251"
2019,3,대전,"1,138"
2019,3,울산,958
2019,3,세종,346
2019,3,경기,"4,644"
2019,3,강원,"1,058"
2019,3,충북,976
2019,3,충남,"1,140"
2019,3,전북,792
2019,3,전남,"1,455"
2019,3,경북,"1,398"
2019,3,경남,"1,921"
2019,3,제주,"8,352"
2019,2,서울,"4,810"
2019,2,부산,"1,044"
2019,2,대구,"4,707"
2019,2,인천,832
2019,2,광주,"1,098"
2019,2,대전,"1,041"
2019,2,울산,925
2019,2,세종,234
2019,2,경기,"3,995"
2019,2,강원,933
2019,2,충북,822
2019,2,충남,752
2019,2,전북,632
2019,2,전남,998
2019,2,경북,"1,056"
2019,2,경남,"1,518"
2019,2,제주,"8,068"
2019,1,서울,"4,735"
2019,1,부산,"1,029"
2019,1,대구,"4,670"
2019,1,인천,800
2019,1,광주,"1,081"
2019,1,대전,"1,044"
2019,1,울산,922
2019,1,세종,226
2019,1,경기,"3,918"
2019,1,강원,906
2019,1,충북,814
2019,1,충남,735
2019,1,전북,622
2019,1,전남,999
2019,1,경북,"1,030"
2019,1,경남,"1,411"
2019,1,제주,"8,062"
2018,12,서울,"4,745"
2018,12,부산,"1,010"
2018,12,대구,"4,393"
2018,12,인천,790
2018,12,광주,"1,084"
2018,12,대전,"1,019"
2018,12,울산,909
2018,12,세종,218
2018,12,경기,"3,876"
2018,12,강원,892
2018,12,충북,812
2018,12,충남,721
2018,12,전북,616
2018,12,전남,981
2018,12,경북,"1,018"
2018,12,경남,"1,387"
2018,12,제주,"8,088"
2018,11,서울,"4,557"
2018,11,부산,980
2018,11,대구,"3,723"
2018,11,인천,773
2018,11,광주,976
2018,11,대전,989
2018,11,울산,857
2018,11,세종,218
2018,11,경기,"3,719"
2018,11,강원,850
2018,11,충북,796
2018,11,충남,693
2018,11,전북,595
2018,11,전남,960
2018,11,경북,978
2018,11,경남,"1,325"
2018,11,제주,"7,570"
2018,10,서울,"3,880"
2018,10,부산,947
2018,10,대구,"3,049"
2018,10,인천,747
2018,10,광주,855
2018,10,대전,864
2018,10,울산,662
2018,10,세종,205
2018,10,경기,"3,254"
2018,10,강원,680
2018,10,충북,757
2018,10,충남,573
2018,10,전북,519
2018,10,전남,881
2018,10,경북,875
2018,10,경남,"1,207"
2018,10,제주,"6,735"
2018,9,서울,"3,372"
2018,9,부산,772
2018,9,대구,"2,780"
2018,9,인천,720
2018,9,광주,693
2018,9,대전,725
2018,9,울산,549
2018,9,세종,189
2018,9,경기,"2,848"
2018,9,강원,560
2018,9,충북,331
2018,9,충남,444
2018,9,전북,457
2018,9,전남,793
2018,9,경북,696
2018,9,경남,967
2018,9,제주,"6,010"
2018,8,서울,"2,839"
2018,8,부산,685
2018,8,대구,"2,385"
2018,8,인천,681
2018,8,광주,616
2018,8,대전,586
2018,8,울산,453
2018,8,세종,77
2018,8,경기,"2,559"
2018,8,강원,459
2018,8,충북,305
2018,8,충남,394
2018,8,전북,326
2018,8,전남,688
2018,8,경북,554
2018,8,경남,950
2018,8,제주,"5,018"
2018,7,서울,"2,434"
2018,7,부산,678
2018,7,대구,"2,049"
2018,7,인천,594
2018,7,광주,522
2018,7,대전,457
2018,7,울산,400
2018,7,세종,72
2018,7,경기,"2,261"
2018,7,강원,380
2018,7,충북,292
2018,7,충남,375
2018,7,전북,306
2018,7,전남,645
2018,7,경북,519
2018,7,경남,856
2018,7,제주,"4,556"
2018,6,서울,"2,019"
2018,6,부산,678
2018,6,대구,"1,691"
2018,6,인천,498
2018,6,광주,432
2018,6,대전,328
2018,6,울산,353
2018,6,세종,70
2018,6,경기,"1,869"
2018,6,강원,334
2018,6,충북,259
2018,6,충남,342
2018,6,전북,270
2018,6,전남,619
2018,6,경북,488
2018,6,경남,748
2018,6,제주,"3,859"
2018,5,서울,"1,622"
2018,5,부산,606
2018,5,대구,"1,014"
2018,5,인천,356
2018,5,광주,306
2018,5,대전,184
2018,5,울산,279
2018,5,세종,57
2018,5,경기,"1,319"
2018,5,강원,264
2018,5,충북,224
2018,5,충남,257
2018,5,전북,233
2018,5,전남,520
2018,5,경북,392
2018,5,경남,622
2018,5,제주,"3,538"
2018,4,서울,"1,386"
2018,4,부산,488
2018,4,대구,815
2018,4,인천,287
2018,4,광주,246
2018,4,대전,148
2018,4,울산,224
2018,4,세종,49
2018,4,경기,"1,054"
2018,4,강원,220
2018,4,충북,192
2018,4,충남,217
2018,4,전북,195
2018,4,전남,467
2018,4,경북,343
2018,4,경남,557
2018,4,제주,"3,489"
2018,3,서울,"1,267"
2018,3,부산,448
2018,3,대구,739
2018,3,인천,264
2018,3,광주,218
2018,3,대전,130
2018,3,울산,199
2018,3,세종,29
2018,3,경기,925
2018,3,강원,192
2018,3,충북,112
2018,3,충남,178
2018,3,전북,155
2018,3,전남,429
2018,3,경북,288
2018,3,경남,514
2018,3,제주,"3,375"
2018,2,서울,"1,180"
2018,2,부산,420
2018,2,대구,622
2018,2,인천,245
2018,2,광주,200
2018,2,대전,107
2018,2,울산,192
2018,2,세종,26
2018,2,경기,812
2018,2,강원,172
2018,2,충북,100
2018,2,충남,173
2018,2,전북,143
2018,2,전남,399
2018,2,경북,272
2018,2,경남,465
2018,2,제주,"3,344"
2018,1,서울,"1,178"
2018,1,부산,392
2018,1,대구,630
2018,1,인천,238
2018,1,광주,198
2018,1,대전,103
2018,1,울산,190
2018,1,세종,26
2018,1,경기,791
2018,1,강원,170
2018,1,충북,99
2018,1,충남,175
2018,1,전북,140
2018,1,전남,392
2018,1,경북,265
2018,1,경남,459
2018,1,제주,"3,329"
2017,12,서울,"1,191"
2017,12,부산,401
2017,12,대구,568
2017,12,인천,233
2017,12,광주,197
2017,12,대전,104
2017,12,울산,184
2017,12,세종,24
2017,12,경기,729
2017,12,강원,170
2017,12,충북,100
2017,12,충남,167
2017,12,전북,139
2017,12,전남,384
2017,12,경북,258
2017,12,경남,446
2017,12,제주,"3,255"
2017,11,서울,"1,036"
2017,11,부산,352
2017,11,대구,410
2017,11,인천,226
2017,11,광주,135
2017,11,대전,89
2017,11,울산,127
2017,11,세종,24
2017,11,경기,629
2017,11,강원,170
2017,11,충북,90
2017,11,충남,156
2017,11,전북,115
2017,11,전남,361
2017,11,경북,227
2017,11,경남,424
2017,11,제주,"3,219"
2017,10,서울,"1,014"
2017,10,부산,303
2017,10,대구,309
2017,10,인천,219
2017,10,광주,127
2017,10,대전,90
2017,10,울산,86
2017,10,세종,21
2017,10,경기,578
2017,10,강원,161
2017,10,충북,45
2017,10,충남,144
2017,10,전북,61
2017,10,전남,358
2017,10,경북,204
2017,10,경남,407
2017,10,제주,"3,180"
2017,9,서울,958
2017,9,부산,282
2017,9,대구,279
2017,9,인천,201
2017,9,광주,126
2017,9,대전,90
2017,9,울산,86
2017,9,세종,21
2017,9,경기,538
2017,9,강원,156
2017,9,충북,42
2017,9,충남,133
2017,9,전북,59
2017,9,전남,336
2017,9,경북,183
2017,9,경남,394
2017,9,제주,"3,103"
2017,8,서울,925
2017,8,부산,218
2017,8,대구,266
2017,8,인천,175
2017,8,광주,112
2017,8,대전,77
2017,8,울산,82
2017,8,세종,9
2017,8,경기,471
2017,8,강원,120
2017,8,충북,28
2017,8,충남,94
2017,8,전북,32
2017,8,전남,294
2017,8,경북,148
2017,8,경남,378
2017,8,제주,"3,012"
2017,7,서울,"1,008"
2017,7,부산,208
2017,7,대구,249
2017,7,인천,138
2017,7,광주,107
2017,7,대전,60
2017,7,울산,77
2017,7,세종,8
2017,7,경기,330
2017,7,강원,109
2017,7,충북,27
2017,7,충남,89
2017,7,전북,31
2017,7,전남,275
2017,7,경북,143
2017,7,경남,341
2017,7,제주,"2,915"
2017,6,서울,962
2017,6,부산,188
2017,6,대구,193
2017,6,인천,133
2017,6,광주,104
2017,6,대전,31
2017,6,울산,58
2017,6,세종,8
2017,6,경기,284
2017,6,강원,82
2017,6,충북,25
2017,6,충남,75
2017,6,전북,29
2017,6,전남,258
2017,6,경북,115
2017,6,경남,320
2017,6,제주,"2,893"
2017,5,서울,918
2017,5,부산,174
2017,5,대구,166
2017,5,인천,120
2017,5,광주,103
2017,5,대전,21
2017,5,울산,32
2017,5,세종,8
2017,5,경기,261
2017,5,강원,81
2017,5,충북,23
2017,5,충남,69
2017,5,전북,28
2017,5,전남,244
2017,5,경북,112
2017,5,경남,312
2017,5,제주,"2,848"
2017,4,서울,796
2017,4,부산,170
2017,4,대구,159
2017,4,인천,119
2017,4,광주,103
2017,4,대전,18
2017,4,울산,32
2017,4,세종,8
2017,4,경기,248
2017,4,강원,79
2017,4,충북,23
2017,4,충남,68
2017,4,전북,24
2017,4,전남,230
2017,4,경북,108
2017,4,경남,311
2017,4,제주,"2,752"
2017,3,서울,782
2017,3,부산,170
2017,3,대구,157
2017,3,인천,102
2017,3,광주,103
2017,3,대전,18
2017,3,울산,32
2017,3,세종,8
2017,3,경기,242
2017,3,강원,79
2017,3,충북,23
2017,3,충남,68
2017,3,전북,23
2017,3,전남,226
2017,3,경북,107
2017,3,경남,310
2017,3,제주,"2,720"
2017,2,서울,782
2017,2,부산,171
2017,2,대구,136
2017,2,인천,97
2017,2,광주,102
2017,2,대전,18
2017,2,울산,31
2017,2,세종,8
2017,2,경기,239
2017,2,강원,79
2017,2,충북,21
2017,2,충남,69
2017,2,전북,22
2017,2,전남,225
2017,2,경북,105
2017,2,경남,310
2017,2,제주,"2,692"
2017,1,서울,785
2017,1,부산,172
2017,1,대구,119
2017,1,인천,97
2017,1,광주,104
2017,1,대전,18
2017,1,울산,30
2017,1,세종,8
2017,1,경기,234
2017,1,강원,76
2017,1,충북,20
2017,1,충남,69
2017,1,전북,18
2017,1,전남,223
2017,1,경북,104
2017,1,경남,302
2017,1,제주,"2,690"
2016,12,서울,785
2016,12,부산,172
2016,12,대구,119
2016,12,인천,94
2016,12,광주,105
2016,12,대전,19
2016,12,울산,30
2016,12,세종,8
2016,12,경기,236
2016,12,강원,76
2016,12,충북,21
2016,12,충남,68
2016,12,전북,18
2016,12,전남,221
2016,12,경북,102
2016,12,경남,303
2016,12,제주,"2,567"
2016,11,서울,779
2016,11,부산,171
2016,11,대구,119
2016,11,인천,90
2016,11,광주,105
2016,11,대전,18
2016,11,울산,30
2016,11,세종,8
2016,11,경기,234
2016,11,강원,76
2016,11,충북,21
2016,11,충남,67
2016,11,전북,18
2016,11,전남,221
2016,11,경북,100
2016,11,경남,304
2016,11,제주,"2,317"
2016,10,서울,768
2016,10,부산,172
2016,10,대구,118
2016,10,인천,90
2016,10,광주,104
2016,10,대전,16
2016,10,울산,30
2016,10,세종,8
2016,10,경기,227
2016,10,강원,74
2016,10,충북,22
2016,10,충남,67
2016,10,전북,18
2016,10,전남,221
2016,10,경북,101
2016,10,경남,303
2016,10,제주,"2,113"
2016,9,서울,766
2016,9,부산,171
2016,9,대구,117
2016,9,인천,91
2016,9,광주,103
2016,9,대전,16
2016,9,울산,29
2016,9,세종,8
2016,9,경기,225
2016,9,강원,73
2016,9,충북,22
2016,9,충남,67
2016,9,전북,18
2016,9,전남,222
2016,9,경북,99
2016,9,경남,301
2016,9,제주,"2,026"
2016,8,서울,766
2016,8,부산,170
2016,8,대구,113
2016,8,인천,84
2016,8,광주,104
2016,8,대전,15
2016,8,울산,30
2016,8,세종,8
2016,8,경기,227
2016,8,강원,73
2016,8,충북,22
2016,8,충남,67
2016,8,전북,18
2016,8,전남,222
2016,8,경북,98
2016,8,경남,303
2016,8,제주,"1,905"
2016,7,서울,765
2016,7,부산,169
2016,7,대구,108
2016,7,인천,85
2016,7,광주,104
2016,7,대전,15
2016,7,울산,29
2016,7,세종,8
2016,7,경기,224
2016,7,강원,72
2016,7,충북,22
2016,7,충남,67
2016,7,전북,18
2016,7,전남,220
2016,7,경북,98
2016,7,경남,304
2016,7,제주,"1,837"
2016,6,서울,765
2016,6,부산,167
2016,6,대구,104
2016,6,인천,85
2016,6,광주,101
2016,6,대전,15
2016,6,울산,29
2016,6,세종,8
2016,6,경기,220
2016,6,강원,72
2016,6,충북,21
2016,6,충남,67
2016,6,전북,17
2016,6,전남,217
2016,6,경북,98
2016,6,경남,304
2016,6,제주,"1,818"
2016,5,서울,746
2016,5,부산,154
2016,5,대구,100
2016,5,인천,82
2016,5,광주,99
2016,5,대전,13
2016,5,울산,28
2016,5,세종,7
2016,5,경기,193
2016,5,강원,70
2016,5,충북,17
2016,5,충남,62
2016,5,전북,15
2016,5,전남,210
2016,5,경북,93
2016,5,경남,301
2016,5,제주,"1,789"
2016,4,서울,743
2016,4,부산,144
2016,4,대구,92
2016,4,인천,82
2016,4,광주,99
2016,4,대전,12
2016,4,울산,27
2016,4,세종,7
2016,4,경기,186
2016,4,강원,69
2016,4,충북,17
2016,4,충남,63
2016,4,전북,15
2016,4,전남,209
2016,4,경북,91
2016,4,경남,299
2016,4,제주,"1,751"
2016,3,서울,759
2016,3,부산,142
2016,3,대구,85
2016,3,인천,79
2016,3,광주,99
2016,3,대전,12
2016,3,울산,27
2016,3,세종,7
2016,3,경기,180
2016,3,강원,69
2016,3,충북,17
2016,3,충남,63
2016,3,전북,15
2016,3,전남,197
2016,3,경북,88
2016,3,경남,297
2016,3,제주,"1,657"
2016,2,서울,736
2016,2,부산,142
2016,2,대구,86
2016,2,인천,77
2016,2,광주,100
2016,2,대전,12
2016,2,울산,27
2016,2,세종,7
2016,2,경기,174
2016,2,강원,61
2016,2,충북,17
2016,2,충남,63
2016,2,전북,16
2016,2,전남,191
2016,2,경북,87
2016,2,경남,297
2016,2,제주,"1,626"
2016,1,서울,704
2016,1,부산,142
2016,1,대구,78
2016,1,인천,77
2016,1,광주,100
2016,1,대전,12
2016,1,울산,27
2016,1,세종,7
2016,1,경기,172
2016,1,강원,61
2016,1,충북,16
2016,1,충남,63
2016,1,전북,16
2016,1,전남,189
2016,1,경북,87
2016,1,경남,297
2016,1,제주,"1,609"
2015,12,서울,694
2015,12,부산,142
2015,12,대구,36
2015,12,인천,77
2015,12,광주,97
2015,12,대전,13
2015,12,울산,26
2015,12,세종,7
2015,12,경기,171
2015,12,강원,61
2015,12,충북,16
2015,12,충남,62
2015,12,전북,16
2015,12,전남,188
2015,12,경북,85
2015,12,경남,299
2015,12,제주,"1,605"
2015,11,서울,670
2015,11,부산,142
2015,11,대구,35
2015,11,인천,80
2015,11,광주,96
2015,11,대전,13
2015,11,울산,24
2015,11,세종,7
2015,11,경기,166
2015,11,강원,60
2015,11,충북,16
2015,11,충남,62
2015,11,전북,14
2015,11,전남,180
2015,11,경북,83
2015,11,경남,296
2015,11,제주,"1,556"
2015,10,서울,658
2015,10,부산,143
2015,10,대구,35
2015,10,인천,66
2015,10,광주,91
2015,10,대전,13
2015,10,울산,19
2015,10,세종,7
2015,10,경기,162
2015,10,강원,60
2015,10,충북,13
2015,10,충남,59
2015,10,전북,12
2015,10,전남,178
2015,10,경북,83
2015,10,경남,290
2015,10,제주,"1,496"
2015,9,서울,635
2015,9,부산,143
2015,9,대구,28
2015,9,인천,65
2015,9,광주,92
2015,9,대전,13
2015,9,울산,16
2015,9,세종,7
2015,9,경기,155
2015,9,강원,60
2015,9,충북,13
2015,9,충남,59
2015,9,전북,12
2015,9,전남,177
2015,9,경북,83
2015,9,경남,286
2015,9,제주,"1,412"
2015,8,서울,574
2015,8,부산,134
2015,8,대구,13
2015,8,인천,57
2015,8,광주,85
2015,8,대전,12
2015,8,울산,12
2015,8,세종,6
2015,8,경기,137
2015,8,강원,57
2015,8,충북,11
2015,8,충남,58
2015,8,전북,9
2015,8,전남,174
2015,8,경북,79
2015,8,경남,270
2015,8,제주,"1,269"
2015,7,서울,536
2015,7,부산,106
2015,7,대구,13
2015,7,인천,55
2015,7,광주,83
2015,7,대전,12
2015,7,울산,11
2015,7,세종,5
2015,7,경기,127
2015,7,강원,55
2015,7,충북,10
2015,7,충남,57
2015,7,전북,9
2015,7,전남,174
2015,7,경북,78
2015,7,경남,260
2015,7,제주,"1,101"
2015,6,서울,482
2015,6,부산,87
2015,6,대구,12
2015,6,인천,53
2015,6,광주,85
2015,6,대전,12
2015,6,울산,11
2015,6,세종,5
2015,6,경기,126
2015,6,강원,52
2015,6,충북,8
2015,6,충남,58
2015,6,전북,7
2015,6,전남,173
2015,6,경북,74
2015,6,경남,259
2015,6,제주,983
2015,5,서울,478
2015,5,부산,78
2015,5,대구,11
2015,5,인천,50
2015,5,광주,83
2015,5,대전,12
2015,5,울산,11
2015,5,세종,5
2015,5,경기,106
2015,5,강원,45
2015,5,충북,6
2015,5,충남,51
2015,5,전북,7
2015,5,전남,157
2015,5,경북,62
2015,5,경남,251
2015,5,제주,684
2015,4,서울,480
2015,4,부산,69
2015,4,대구,10
2015,4,인천,49
2015,4,광주,83
2015,4,대전,11
2015,4,울산,11
2015,4,세종,5
2015,4,경기,102
2015,4,강원,45
2015,4,충북,5
2015,4,충남,51
2015,4,전북,6
2015,4,전남,146
2015,4,경북,55
2015,4,경남,203
2015,4,제주,620
2015,3,서울,461
2015,3,부산,69
2015,3,대구,10
2015,3,인천,49
2015,3,광주,84
2015,3,대전,10
2015,3,울산,11
2015,3,세종,5
2015,3,경기,101
2015,3,강원,40
2015,3,충북,4
2015,3,충남,51
2015,3,전북,5
2015,3,전남,97
2015,3,경북,52
2015,3,경남,191
2015,3,제주,592
2015,2,서울,448
2015,2,부산,69
2015,2,대구,10
2015,2,인천,48
2015,2,광주,80
2015,2,대전,10
2015,2,울산,11
2015,2,세종,5
2015,2,경기,100
2015,2,강원,32
2015,2,충북,4
2015,2,충남,51
2015,2,전북,5
2015,2,전남,78
2015,2,경북,52
2015,2,경남,189
2015,2,제주,594
2015,1,서울,417
2015,1,부산,68
2015,1,대구,10
2015,1,인천,49
2015,1,광주,74
2015,1,대전,10
2015,1,울산,11
2015,1,세종,5
2015,1,경기,97
2015,1,강원,32
2015,1,충북,4
2015,1,충남,49
2015,1,전북,4
2015,1,전남,79
2015,1,경북,52
2015,1,경남,189
2015,1,제주,579
